articleId,arg1,arg2,sentence1,label
17390078,T8,T30,"Parathion is a $$ cholinesterase $$ inhibitor that induces the hydrolysis of body choline esters, including @@ acetylcholine @@ at cholinergic synapses.",0
17390078,T1,T13,"There was also an increase in $$ c-kit $$, Trio, Rho-A, Rac-3, EGFR, Notch-4, Dvl-2, Ezrin, beta catenin and mutant p53 protein expression in the @@ parathion @@-treated cells.",3
17390078,T1,T14,"There was also an increase in c-kit, $$ Trio $$, Rho-A, Rac-3, EGFR, Notch-4, Dvl-2, Ezrin, beta catenin and mutant p53 protein expression in the @@ parathion @@-treated cells.",3
17390078,T1,T15,"There was also an increase in c-kit, Trio, $$ Rho-A $$, Rac-3, EGFR, Notch-4, Dvl-2, Ezrin, beta catenin and mutant p53 protein expression in the @@ parathion @@-treated cells.",3
17390078,T1,T16,"There was also an increase in c-kit, Trio, Rho-A, $$ Rac-3 $$, EGFR, Notch-4, Dvl-2, Ezrin, beta catenin and mutant p53 protein expression in the @@ parathion @@-treated cells.",3
17390078,T1,T17,"There was also an increase in c-kit, Trio, Rho-A, Rac-3, $$ EGFR $$, Notch-4, Dvl-2, Ezrin, beta catenin and mutant p53 protein expression in the @@ parathion @@-treated cells.",0
17390078,T1,T18,"There was also an increase in c-kit, Trio, Rho-A, Rac-3, EGFR, $$ Notch-4 $$, Dvl-2, Ezrin, beta catenin and mutant p53 protein expression in the @@ parathion @@-treated cells.",3
17390078,T1,T19,"There was also an increase in c-kit, Trio, Rho-A, Rac-3, EGFR, Notch-4, $$ Dvl-2 $$, Ezrin, beta catenin and mutant p53 protein expression in the @@ parathion @@-treated cells.",3
17390078,T1,T20,"There was also an increase in c-kit, Trio, Rho-A, Rac-3, EGFR, Notch-4, Dvl-2, $$ Ezrin $$, beta catenin and mutant p53 protein expression in the @@ parathion @@-treated cells.",3
17390078,T1,T21,"There was also an increase in c-kit, Trio, Rho-A, Rac-3, EGFR, Notch-4, Dvl-2, Ezrin, $$ beta catenin $$ and mutant p53 protein expression in the @@ parathion @@-treated cells.",3
17390078,T1,T22,"There was also an increase in c-kit, Trio, Rho-A, Rac-3, EGFR, Notch-4, Dvl-2, Ezrin, beta catenin and mutant $$ p53 $$ protein expression in the @@ parathion @@-treated cells.",3
9722550,T1,T20,@@ N-Acetylglucosamine-1-phosphodiester @@ alpha-N-Acetylglucosaminidase ($$ EC 3.1.4.45 $$; phosphodiester alpha-GlcNAcase) catalyzes the second step in the synthesis of the mannose 6-phosphate determinant required for efficient intracellular targeting of newly synthesized lysosomal hydrolases to the lysosome.,0
9722550,T1,T22,@@ N-Acetylglucosamine-1-phosphodiester @@ alpha-N-Acetylglucosaminidase (EC 3.1.4.45; $$ phosphodiester alpha-GlcNAcase $$) catalyzes the second step in the synthesis of the mannose 6-phosphate determinant required for efficient intracellular targeting of newly synthesized lysosomal hydrolases to the lysosome.,0
9722550,T9,T20,N-Acetylglucosamine-1-phosphodiester alpha-@@ N @@-Acetylglucosaminidase ($$ EC 3.1.4.45 $$; phosphodiester alpha-GlcNAcase) catalyzes the second step in the synthesis of the mannose 6-phosphate determinant required for efficient intracellular targeting of newly synthesized lysosomal hydrolases to the lysosome.,0
9722550,T9,T22,N-Acetylglucosamine-1-phosphodiester alpha-@@ N @@-Acetylglucosaminidase (EC 3.1.4.45; $$ phosphodiester alpha-GlcNAcase $$) catalyzes the second step in the synthesis of the mannose 6-phosphate determinant required for efficient intracellular targeting of newly synthesized lysosomal hydrolases to the lysosome.,0
9722550,T8,T14,$$ N-Acetylglucosamine-1-phosphodiester alpha-N-Acetylglucosaminidase $$ (EC 3.1.4.45; phosphodiester alpha-GlcNAcase) catalyzes the second step in the synthesis of the @@ mannose 6-phosphate @@ determinant required for efficient intracellular targeting of newly synthesized lysosomal hydrolases to the lysosome.,9
9722550,T8,T20,N-Acetylglucosamine-1-phosphodiester alpha-N-Acetylglucosaminidase ($$ EC 3.1.4.45 $$; phosphodiester alpha-GlcNAcase) catalyzes the second step in the synthesis of the @@ mannose 6-phosphate @@ determinant required for efficient intracellular targeting of newly synthesized lysosomal hydrolases to the lysosome.,9
9722550,T8,T22,N-Acetylglucosamine-1-phosphodiester alpha-N-Acetylglucosaminidase (EC 3.1.4.45; $$ phosphodiester alpha-GlcNAcase $$) catalyzes the second step in the synthesis of the @@ mannose 6-phosphate @@ determinant required for efficient intracellular targeting of newly synthesized lysosomal hydrolases to the lysosome.,9
9722550,T10,T21,The purified $$ phosphodiester alpha-GlcNAcase $$ has a specific activity of 498 micromol of @@ [3H]GlcNAc-alpha-phosphomannose-alpha-methyl @@ cleaved per h per mg of protein using 0.5 mM [3H]GlcNAc-alpha-phosphomannose-alpha-methyl as substrate.,9
9722550,T11,T21,The purified $$ phosphodiester alpha-GlcNAcase $$ has a specific activity of 498 micromol of [3H]GlcNAc-alpha-phosphomannose-alpha-methyl cleaved per h per mg of protein using 0.5 mM @@ [3H]GlcNAc-alpha-phosphomannose-alpha-methyl @@ as substrate.,9
9722550,T5,T15,"The data indicate that bovine $$ phosphodiester alpha-GlcNAcase $$ is a 272,000-Da complex of four identical 68,000-Da glycoprotein subunits arranged as two @@ disulfide @@-linked homodimers.",0
9722550,T6,T16,"Both forms of the enzyme reacted with a rabbit antibody raised to the @@ amino @@-terminal peptide of the liver enzyme, suggesting that $$ phosphodiester alpha-GlcNAcase $$ is a type I membrane-spanning glycoprotein with its amino terminus in the lumen of the Golgi apparatus.",0
9722550,T6,T17,"Both forms of the enzyme reacted with a rabbit antibody raised to the @@ amino @@-terminal peptide of the liver enzyme, suggesting that phosphodiester alpha-GlcNAcase is a $$ type I membrane-spanning glycoprotein $$ with its amino terminus in the lumen of the Golgi apparatus.",0
9722550,T7,T16,"Both forms of the enzyme reacted with a rabbit antibody raised to the amino-terminal peptide of the liver enzyme, suggesting that $$ phosphodiester alpha-GlcNAcase $$ is a type I membrane-spanning glycoprotein with its @@ amino @@ terminus in the lumen of the Golgi apparatus.",0
9722550,T7,T17,"Both forms of the enzyme reacted with a rabbit antibody raised to the amino-terminal peptide of the liver enzyme, suggesting that phosphodiester alpha-GlcNAcase is a $$ type I membrane-spanning glycoprotein $$ with its @@ amino @@ terminus in the lumen of the Golgi apparatus.",0
23500382,T13,T24,"In the in vitro assay, @@ kinsenoside @@ (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), $$ lactic dehydrogenase $$ (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",4
23500382,T13,T25,"In the in vitro assay, @@ kinsenoside @@ (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase ($$ LDH $$), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",4
23500382,T13,T26,"In the in vitro assay, @@ kinsenoside @@ (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), $$ superoxide dismutase $$ (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",4
23500382,T13,T27,"In the in vitro assay, @@ kinsenoside @@ (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), superoxide dismutase ($$ SOD $$), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",4
23500382,T13,T28,"In the in vitro assay, @@ kinsenoside @@ (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and $$ catalase $$ (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",4
23500382,T13,T29,"In the in vitro assay, @@ kinsenoside @@ (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase ($$ CAT $$)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",4
23500382,T13,T30,"In the in vitro assay, @@ kinsenoside @@ (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the $$ matrix metalloproteinases $$-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T13,T31,"In the in vitro assay, @@ kinsenoside @@ (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the $$ tissue inhibitors of matrix metalloproteinases $$ (MMP-TIMP) system.",0
23500382,T13,T32,"In the in vitro assay, @@ kinsenoside @@ (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases ($$ MMP $$-TIMP) system.",0
23500382,T13,T33,"In the in vitro assay, @@ kinsenoside @@ (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-$$ TIM $$P) system.",0
23500382,T14,T24,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (@@ nitric oxide @@ (NO), $$ lactic dehydrogenase $$ (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T14,T25,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (@@ nitric oxide @@ (NO), lactic dehydrogenase ($$ LDH $$), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T14,T26,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (@@ nitric oxide @@ (NO), lactic dehydrogenase (LDH), $$ superoxide dismutase $$ (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T14,T27,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (@@ nitric oxide @@ (NO), lactic dehydrogenase (LDH), superoxide dismutase ($$ SOD $$), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T14,T28,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (@@ nitric oxide @@ (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and $$ catalase $$ (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T14,T29,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (@@ nitric oxide @@ (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase ($$ CAT $$)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T14,T30,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (@@ nitric oxide @@ (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the $$ matrix metalloproteinases $$-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T14,T31,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (@@ nitric oxide @@ (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the $$ tissue inhibitors of matrix metalloproteinases $$ (MMP-TIMP) system.",0
23500382,T14,T32,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (@@ nitric oxide @@ (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases ($$ MMP $$-TIMP) system.",0
23500382,T14,T33,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (@@ nitric oxide @@ (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-$$ TIM $$P) system.",0
23500382,T15,T24,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (@@ NO @@), $$ lactic dehydrogenase $$ (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T15,T25,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (@@ NO @@), lactic dehydrogenase ($$ LDH $$), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T15,T26,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (@@ NO @@), lactic dehydrogenase (LDH), $$ superoxide dismutase $$ (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T15,T27,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (@@ NO @@), lactic dehydrogenase (LDH), superoxide dismutase ($$ SOD $$), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T15,T28,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (@@ NO @@), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and $$ catalase $$ (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T15,T29,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (@@ NO @@), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase ($$ CAT $$)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T15,T30,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (@@ NO @@), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the $$ matrix metalloproteinases $$-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T15,T31,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (@@ NO @@), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the $$ tissue inhibitors of matrix metalloproteinases $$ (MMP-TIMP) system.",0
23500382,T15,T32,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (@@ NO @@), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases ($$ MMP $$-TIMP) system.",0
23500382,T15,T33,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (@@ NO @@), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-$$ TIM $$P) system.",0
23500382,T16,T25,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), @@ lactic @@ dehydrogenase ($$ LDH $$), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T16,T26,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), @@ lactic @@ dehydrogenase (LDH), $$ superoxide dismutase $$ (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T16,T27,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), @@ lactic @@ dehydrogenase (LDH), superoxide dismutase ($$ SOD $$), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T16,T28,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), @@ lactic @@ dehydrogenase (LDH), superoxide dismutase (SOD), and $$ catalase $$ (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T16,T29,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), @@ lactic @@ dehydrogenase (LDH), superoxide dismutase (SOD), and catalase ($$ CAT $$)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T16,T30,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), @@ lactic @@ dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the $$ matrix metalloproteinases $$-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T16,T31,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), @@ lactic @@ dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the $$ tissue inhibitors of matrix metalloproteinases $$ (MMP-TIMP) system.",0
23500382,T16,T32,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), @@ lactic @@ dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases ($$ MMP $$-TIMP) system.",0
23500382,T16,T33,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), @@ lactic @@ dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-$$ TIM $$P) system.",0
23500382,T17,T24,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), $$ lactic dehydrogenase $$ (LDH), @@ superoxide @@ dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T17,T25,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase ($$ LDH $$), @@ superoxide @@ dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T17,T27,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), @@ superoxide @@ dismutase ($$ SOD $$), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T17,T28,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), @@ superoxide @@ dismutase (SOD), and $$ catalase $$ (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T17,T29,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), @@ superoxide @@ dismutase (SOD), and catalase ($$ CAT $$)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T17,T30,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), @@ superoxide @@ dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the $$ matrix metalloproteinases $$-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T17,T31,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), @@ superoxide @@ dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the $$ tissue inhibitors of matrix metalloproteinases $$ (MMP-TIMP) system.",0
23500382,T17,T32,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), @@ superoxide @@ dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases ($$ MMP $$-TIMP) system.",0
23500382,T17,T33,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), @@ superoxide @@ dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-$$ TIM $$P) system.",0
23500382,T18,T24,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), $$ lactic dehydrogenase $$ (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high @@ glucose @@ (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T18,T25,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase ($$ LDH $$), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high @@ glucose @@ (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T18,T26,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), $$ superoxide dismutase $$ (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high @@ glucose @@ (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
